Type,Price,Bedrooms,Bathrooms,Area,Furnished,Level,Payment_Option,Delivery_Date,Delivery_Term,City,price_per_m2,total_rooms,Log_Price,Log_Area
1,975000.0,3.0,3.0,150.0,0,1,cash or installment,unknown,1,126,6500.0,6.0,13.790193775620484,5.017279836814924
1,580000.0,3.0,3.0,205.0,1,Unknown,unknown payment,unknown,1,126,2829.268292682927,6.0,13.270785106659046,5.327876168789581
1,400000.0,3.0,2.0,126.0,0,Ground,cash or installment,unknown,4,126,3174.6031746031745,5.0,12.899222326086994,4.844187086458591
1,620000.0,2.0,2.0,89.0,1,Ground,unknown payment,unknown,1,126,6966.29213483146,4.0,13.3374763699232,4.499809670330265
4,8506000.0,2.0,2.0,134.0,0,Unknown,cash or installment,unknown,1,13,63477.611940298506,4.0,15.956282472359781,4.90527477843843
1,300000.0,2.0,2.0,115.0,1,1,unknown payment,unknown,1,126,2608.695652173913,4.0,12.611541086966115,4.7535901911063645
3,3940000.0,3.0,2.0,185.0,0,3,cash or installment,ready_to_move,1,13,21297.297297297297,5.0,15.186691535081192,5.225746673713202
1,3750000.0,3.0,2.0,110.0,0,1,installment,unknown,1,126,34090.90909090909,5.0,15.137266664613225,4.709530201312334
3,1850000.0,3.0,2.0,115.0,0,2,cash or installment,within_6_months,1,126,16086.95652173913,5.0,14.430696737594902,4.7535901911063645
4,14400000.0,6.0,5.0,995.0,0,Unknown,installment,unknown,3,126,14472.361809045226,11.0,16.48273883399067,6.903747257584598
1,675000.0,2.0,2.0,120.0,1,4,cash or installment,ready_to_move,1,13,5625.0,4.0,13.42246945133505,4.795790545596741
6,5519000.0,3.0,3.0,164.0,0,Ground,installment,unknown,1,126,33652.439024390245,6.0,15.523707423613867,5.10594547390058
1,600000.0,3.0,2.0,170.0,1,1,cash or installment,unknown,1,126,3529.4117647058824,5.0,13.304686600863562,5.14166355650266
1,1757000.0,1.0,1.0,70.0,1,2,installment,unknown,1,126,25100.0,2.0,14.379118936321035,4.2626798770413155
4,10657000.0,5.0,5.0,360.0,1,Ground,installment,unknown,1,126,29602.777777777777,10.0,16.181727605038127,5.8888779583328805
1,630000.0,3.0,2.0,150.0,1,Ground,cash or installment,ready_to_move,1,13,4200.0,5.0,13.353476685668044,5.017279836814924
1,2600000.0,2.0,2.0,108.0,0,1,cash,ready_to_move,1,126,24074.074074074073,4.0,14.77102238760702,4.6913478822291435
1,1450000.0,2.0,1.0,90.0,2,Ground,cash,ready_to_move,4,13,16111.111111111111,3.0,14.187074804051692,4.51085950651685
1,440000.0,3.0,2.0,133.0,0,Ground,cash or installment,2022,1,126,3308.2706766917295,5.0,12.994532278619134,4.897839799950911
6,490000.0,3.0,2.0,155.0,1,Ground,cash or installment,unknown,3,126,3161.2903225806454,5.0,13.102162710901053,5.049856007249537
1,630000.0,3.0,2.0,177.0,1,2,cash or installment,unknown,1,126,3559.322033898305,5.0,13.353476685668044,5.181783550292085
1,400000.0,3.0,1.0,135.0,0,Unknown,cash or installment,ready_to_move,1,13,2962.962962962963,4.0,12.899222326086994,4.912654885736052
4,850000.0,4.0,2.0,320.0,0,Ground,cash or installment,unknown,1,126,2656.25,6.0,13.652992804936396,5.771441123130016
1,320000.0,3.0,2.0,125.0,0,Unknown,cash or installment,unknown,1,13,2560.0,5.0,12.676079399771027,4.836281906951478
1,290000.0,2.0,2.0,92.0,1,1,cash or installment,unknown,1,126,3152.1739130434785,4.0,12.577639650232573,4.532599493153256
1,4540000.0,3.0,3.0,132.0,0,Ground,installment,unknown,1,126,34393.93939393939,6.0,15.328437790281823,4.890349128221754
1,2654000.0,3.0,2.0,105.0,1,1,installment,ready_to_move,1,126,25276.190476190477,5.0,14.79157887066397,4.663439094112067
1,1260000.0,2.0,2.0,135.0,2,1,cash or installment,ready_to_move,1,126,9333.333333333334,4.0,14.04662307257814,4.912654885736052
4,3372000.0,2.0,3.0,340.0,0,Ground,cash or installment,ready_to_move,1,13,9917.64705882353,5.0,15.031016894663745,5.831882477283517
1,3400000.0,3.0,2.0,125.0,0,1,installment,unknown,1,126,27200.0,5.0,15.039286283703994,4.836281906951478
1,540000.0,3.0,2.0,146.0,0,1,cash or installment,2023,1,126,3698.6301369863013,5.0,13.199326270390594,4.990432586778736
7,450000.0,3.0,2.0,150.0,0,Ground,cash or installment,unknown,1,126,3000.0,5.0,13.017005083966255,5.017279836814924
1,600000.0,3.0,2.0,160.0,0,Ground,cash or installment,unknown,1,126,3750.0,5.0,13.304686600863562,5.081404364984463
1,370000.0,3.0,2.0,125.0,0,2,cash or installment,unknown,1,126,2960.0,5.0,12.821260987319457,4.836281906951478
1,550000.0,3.0,2.0,144.0,0,Unknown,cash or installment,unknown,1,126,3819.4444444444443,5.0,13.217675375388819,4.976733742420574
1,3750000.0,3.0,2.0,110.0,0,1,installment,unknown,1,126,34090.90909090909,5.0,15.137266664613225,4.709530201312334
1,3400000.0,3.0,2.0,112.0,0,1,installment,unknown,1,126,30357.14285714286,5.0,15.039286283703994,4.727387818712341
1,3800000.0,2.0,2.0,107.0,1,Ground,cash or installment,2026,4,126,35514.01869158878,4.0,15.150511887854474,4.68213122712422
1,380000.0,2.0,2.0,125.0,1,Unknown,unknown payment,unknown,1,126,3040.0,4.0,12.847929163278053,4.836281906951478
2,306000.0,4.0,3.0,227.0,0,2,cash or installment,within_6_months,1,126,1348.0176211453745,7.0,12.631343648903034,5.429345628954441
1,3255000.0,2.0,1.0,90.0,0,Ground,cash or installment,2024,1,13,36166.666666666664,3.0,14.995703140844421,4.51085950651685
2,4750000.0,4.0,3.0,180.0,2,1,cash or installment,ready_to_move,1,126,26388.88888888889,7.0,15.373655386537118,5.198497031265826
6,8554000.0,2.0,2.0,191.0,0,Unknown,cash or installment,unknown,1,126,44785.34031413613,4.0,15.961909684673357,5.2574953720277815
1,2800000.0,2.0,2.0,115.0,1,Unknown,cash or installment,unknown,4,13,24347.82608695652,4.0,14.845130332288226,4.7535901911063645
1,2688000.0,3.0,1.0,85.0,0,Unknown,cash or installment,ready_to_move,1,126,31623.529411764706,4.0,14.804308352648917,4.454347296253507
7,740000.0,3.0,2.0,180.0,0,Ground,cash or installment,unknown,1,126,4111.111111111111,5.0,13.51440681653079,5.198497031265826
1,2415000.0,2.0,1.0,85.0,0,Unknown,cash or installment,unknown,1,126,28411.764705882353,3.0,14.697210259147399,4.454347296253507
1,2265000.0,3.0,2.0,105.0,0,Unknown,cash or installment,ready_to_move,1,126,21571.428571428572,5.0,14.633085758400277,4.663439094112067
1,2934000.0,2.0,1.0,105.0,0,Unknown,cash or installment,ready_to_move,1,126,27942.85714285714,3.0,14.891877578516635,4.663439094112067
1,7250000.0,1.0,1.0,81.0,2,Unknown,cash,ready_to_move,1,126,89506.17283950618,2.0,15.796512164761882,4.406719247264253
1,8000000.0,2.0,2.0,125.0,0,3,cash,ready_to_move,1,126,64000.0,4.0,15.894952224644102,4.836281906951478
1,360000.0,2.0,2.0,110.0,1,Ground,cash or installment,unknown,4,126,3272.7272727272725,4.0,12.793862088206213,4.709530201312334
7,9700000.0,5.0,3.0,285.0,0,Unknown,cash or installment,ready_to_move,3,126,34035.087719298244,8.0,16.08763654656639,5.655991810819852
1,5065000.0,3.0,2.0,125.0,1,1,cash or installment,unknown,1,126,40520.0,5.0,15.437864893098267,4.836281906951478
1,2126000.0,1.0,1.0,72.0,0,Unknown,cash or installment,unknown,1,126,29527.777777777777,2.0,14.569753308250807,4.290459441148391
4,5600000.0,6.0,4.0,303.0,0,Ground,cash or installment,ready_to_move,3,126,18481.848184818482,10.0,15.53827733427679,5.717027701406222
1,2183000.0,1.0,1.0,72.0,0,Unknown,cash or installment,unknown,1,126,30319.444444444445,2.0,14.59621109361718,4.290459441148391
1,2350950.0,2.0,1.0,82.0,2,Ground,cash or installment,unknown,1,126,28670.121951219513,3.0,14.670330485110194,4.418840607796598
1,1848000.0,2.0,1.0,85.0,0,1,cash or installment,unknown,1,126,21741.176470588234,3.0,14.429615072309161,4.454347296253507
1,450000.0,3.0,2.0,132.0,0,Ground,cash or installment,unknown,1,126,3409.090909090909,5.0,13.017005083966255,4.890349128221754
1,3200000.0,2.0,2.0,108.0,2,2,cash or installment,ready_to_move,1,126,29629.62962962963,4.0,14.978661680269907,4.6913478822291435
1,3122000.0,2.0,2.0,92.0,0,Ground,cash or installment,2026,1,126,33934.782608695656,4.0,14.953984700364959,4.532599493153256
1,360000.0,3.0,2.0,125.0,1,2,cash or installment,unknown,1,126,2880.0,5.0,12.793862088206213,4.836281906951478
1,2079000.0,2.0,1.0,85.0,0,Unknown,cash or installment,unknown,1,126,24458.823529411766,3.0,14.547398047840515,4.454347296253507
1,3100000.0,2.0,2.0,105.0,0,2,cash or installment,ready_to_move,1,126,29523.809523809523,4.0,14.946912992035967,4.663439094112067
6,7506200.0,4.0,4.0,265.0,0,Ground,cash or installment,unknown,1,126,28325.283018867925,8.0,15.831240036895702,5.583496308781699
1,1906000.0,2.0,1.0,85.0,0,2,cash or installment,unknown,1,126,22423.529411764706,3.0,14.460517887855119,4.454347296253507
1,860000.0,2.0,2.0,95.0,2,2,cash,ready_to_move,1,13,9052.631578947368,4.0,13.664688831019712,4.564348191467836
1,286000.0,3.0,2.0,125.0,0,1,cash or installment,unknown,1,159,2288.0,5.0,12.563750586299374,4.836281906951478
5,1587000.0,1.0,1.0,42.0,0,1,cash or installment,2026,1,126,37785.71428571428,2.0,14.27735662962807,3.7612001156935624
4,5400000.0,5.0,5.0,303.0,1,Unknown,cash or installment,unknown,4,126,17821.78217821782,10.0,15.501909696719672,5.717027701406222
2,475000.0,4.0,2.0,184.0,0,2,cash or installment,unknown,1,119,2581.521739130435,6.0,13.07107218827772,5.220355825078324
1,1050000.0,3.0,2.0,120.0,0,1,cash or installment,within_6_months,1,126,8750.0,5.0,13.864301674514206,4.795790545596741
1,2400000.0,3.0,2.0,120.0,0,Ground,cash,ready_to_move,1,126,20000.0,5.0,14.690979711984754,4.795790545596741
7,8273000.0,4.0,3.0,171.0,0,Unknown,cash or installment,unknown,4,126,48380.116959064326,7.0,15.928507879047448,5.147494476813453
6,530000.0,4.0,3.0,170.0,1,Unknown,cash or installment,unknown,4,126,3117.6470588235293,7.0,13.180634172318978,5.14166355650266
1,375000.0,3.0,2.0,136.0,1,Ground,cash or installment,unknown,1,13,2757.3529411764707,5.0,12.834683971615659,4.919980925828125
4,5400000.0,8.0,6.0,303.0,0,Unknown,cash or installment,unknown,1,126,17821.78217821782,14.0,15.501909696719672,5.717027701406222
4,26000000.0,6.0,4.0,720.0,2,Ground,cash,unknown,1,126,36111.11111111111,10.0,17.073607134447293,6.580639137284949
1,1550000.0,2.0,1.0,92.0,0,Unknown,installment,2023,1,126,16847.82608695652,3.0,14.253766134056512,4.532599493153256
1,3000000.0,2.0,2.0,92.0,0,2,installment,unknown,4,126,32608.695652173912,4.0,14.914123179965662,4.532599493153256
4,13028000.0,4.0,4.0,227.0,0,Ground,unknown payment,unknown,4,126,57392.0704845815,8.0,16.38261152213601,5.429345628954441
1,360000.0,3.0,2.0,125.0,0,2,cash or installment,unknown,1,126,2880.0,5.0,12.793862088206213,4.836281906951478
6,3000000.0,3.0,2.0,102.0,1,Ground,unknown payment,unknown,4,126,29411.764705882353,5.0,14.914123179965662,4.634728988229636
6,3900000.0,4.0,3.0,164.0,1,Ground,unknown payment,unknown,1,126,23780.48780487805,7.0,15.176487367510099,5.10594547390058
1,1864000.0,2.0,1.0,75.0,1,Ground,cash or installment,unknown,1,126,24853.333333333332,3.0,14.438235810708216,4.330733340286331
1,250000.0,3.0,2.0,92.0,0,Unknown,cash or installment,unknown,1,126,2717.391304347826,5.0,12.429220196836383,4.532599493153256
1,3250000.0,3.0,2.0,120.0,2,Ground,cash,ready_to_move,1,126,27083.333333333332,5.0,14.99416586199818,4.795790545596741
1,2800000.0,2.0,2.0,115.0,1,3,unknown payment,unknown,1,126,24347.82608695652,4.0,14.845130332288226,4.7535901911063645
1,400000.0,3.0,2.0,132.0,1,Unknown,cash or installment,unknown,4,126,3030.3030303030305,5.0,12.899222326086994,4.890349128221754
1,3000000.0,2.0,1.0,100.0,0,1,cash or installment,2025,1,13,30000.0,3.0,14.914123179965662,4.61512051684126
1,3300000.0,3.0,3.0,124.0,0,Unknown,installment,unknown,1,126,26612.90322580645,6.0,15.009433329466965,4.8283137373023015
1,2182000.0,2.0,2.0,82.0,1,Ground,cash or installment,unknown,1,126,26609.756097560974,4.0,14.59575290367019,4.418840607796598
1,550000.0,2.0,2.0,100.0,0,1,cash or installment,ready_to_move,1,13,5500.0,4.0,13.217675375388819,4.61512051684126
7,6500000.0,4.0,3.0,285.0,2,Ground,cash or installment,ready_to_move,1,126,22807.01754385965,7.0,15.687312888712007,5.655991810819852
1,360000.0,3.0,2.0,125.0,0,Unknown,cash or installment,unknown,1,126,2880.0,5.0,12.793862088206213,4.836281906951478
4,1616000.0,5.0,4.0,395.0,0,2,cash or installment,unknown,1,126,4091.1392405063293,9.0,14.295465136874867,5.981414211254481
1,2390000.0,2.0,2.0,127.0,1,Ground,cash or installment,unknown,1,126,18818.897637795275,4.0,14.686804342317648,4.852030263919617
1,900000.0,2.0,1.0,70.0,0,Ground,cash,ready_to_move,1,13,12857.142857142857,3.0,13.710151153416941,4.2626798770413155
1,2500000.0,2.0,2.0,92.0,0,1,cash or installment,unknown,1,126,27173.91304347826,4.0,14.731801689838349,4.532599493153256
1,3657208.0,2.0,2.0,100.0,1,4,cash,2023,4,126,36572.08,4.0,15.112210846168429,4.61512051684126
6,7933000.0,3.0,3.0,224.0,1,Unknown,cash,2026,4,126,35415.17857142857,6.0,15.88654195833985,5.41610040220442
1,7000000.0,3.0,2.0,137.0,2,Unknown,cash,ready_to_move,1,126,51094.890510948906,5.0,15.76142084987672,4.927253685157205
5,200000.0,1.0,1.0,50.0,1,Unknown,unknown payment,unknown,4,13,4000.0,2.0,12.206077645517674,3.9318256327243257
1,470000.0,3.0,2.0,150.0,0,1,cash or installment,unknown,4,126,3133.3333333333335,5.0,13.060490101343552,5.017279836814924
1,400000.0,3.0,2.0,132.0,0,Unknown,unknown payment,unknown,1,126,3030.3030303030305,5.0,12.899222326086994,4.890349128221754
7,900000.0,4.0,3.0,259.0,1,Unknown,unknown payment,unknown,4,126,3474.903474903475,7.0,13.710151153416941,5.560681631015528
6,6000000.0,3.0,3.0,160.0,1,Unknown,installment,2026,1,126,37500.0,6.0,15.607270193858982,5.081404364984463
1,2800000.0,2.0,2.0,95.0,1,1,installment,2026,1,126,29473.684210526317,4.0,14.845130332288226,4.564348191467836
1,4229000.0,3.0,2.0,147.0,1,1,cash or installment,within_6_months,1,126,28768.7074829932,5.0,15.257476352917118,4.997212273764115
1,2000000.0,1.0,1.0,75.0,0,Unknown,cash or installment,unknown,1,126,26666.666666666668,2.0,14.508658238524095,4.330733340286331
1,2500000.0,2.0,2.0,101.0,0,3,cash or installment,unknown,1,126,24752.47524752475,4.0,14.731801689838349,4.624972813284271
1,2860000.0,3.0,2.0,103.0,1,Ground,cash or installment,unknown,1,126,27766.990291262136,5.0,14.866332532446323,4.6443908991413725
1,3535000.0,2.0,2.0,185.0,1,Ground,cash or installment,within_6_months,1,126,19108.108108108107,4.0,15.078224140198202,5.225746673713202
1,960000.0,2.0,1.0,100.0,0,Ground,cash or installment,ready_to_move,1,13,9600.0,3.0,13.774689605110144,4.61512051684126
4,2300000.0,8.0,5.0,520.0,1,Ground,unknown payment,unknown,1,126,4423.076923076923,13.0,14.648420115681892,6.255750041753367
4,10000000.0,4.0,4.0,900.0,0,Unknown,cash,ready_to_move,3,126,11111.111111111111,8.0,16.118095750958314,6.803505257608338
5,6150000.0,2.0,1.0,74.0,2,3,cash,ready_to_move,4,126,83108.1081081081,3.0,15.631962802384313,4.31748811353631
1,3425000.0,3.0,2.0,135.0,1,3,cash or installment,within_6_months,1,126,25370.37037037037,5.0,15.046612321649222,4.912654885736052
2,650000.0,3.0,1.0,144.0,2,1,cash,ready_to_move,1,60,4513.888888888889,4.0,13.384729180332174,4.976733742420574
1,1068000.0,1.0,1.0,60.0,0,1,installment,unknown,1,126,17800.0,2.0,13.881299234831427,4.110873864173311
4,21000000.0,5.0,6.0,450.0,2,Ground,cash,ready_to_move,1,126,46666.666666666664,11.0,16.860033043306743,6.111467339502679
1,1850000.0,3.0,2.0,120.0,0,Ground,unknown payment,within_6_months,1,126,15416.666666666666,5.0,14.430696737594902,4.795790545596741
1,280000.0,2.0,2.0,102.0,0,1,cash or installment,unknown,1,126,2745.098039215686,4.0,12.54254845357358,4.634728988229636
4,1370000.0,5.0,4.0,280.0,0,2,cash or installment,unknown,1,103,4892.857142857143,9.0,14.130322027731049,5.638354669333745
1,2294000.0,2.0,2.0,72.0,1,Unknown,cash or installment,ready_to_move,1,119,31861.11111111111,4.0,14.645808012591148,4.290459441148391
6,750000.0,3.0,2.0,170.0,0,Ground,cash or installment,unknown,3,126,4411.764705882353,5.0,13.527829818844937,5.14166355650266
1,3700000.0,3.0,2.0,120.0,1,2,cash or installment,unknown,1,126,30833.333333333332,5.0,15.123843647884687,4.795790545596741
1,2241000.0,2.0,2.0,85.0,1,Unknown,cash or installment,unknown,1,119,26364.70588235294,4.0,14.622433199012326,4.454347296253507
1,18000000.0,3.0,3.0,209.0,0,2,cash,ready_to_move,1,126,86124.4019138756,6.0,16.705882371415992,5.3471075307174685
1,1848000.0,2.0,2.0,85.0,1,Unknown,cash or installment,unknown,1,119,21741.176470588234,4.0,14.429615072309161,4.454347296253507
1,2310000.0,2.0,1.0,110.0,1,1,cash,unknown,1,13,21000.0,3.0,14.652758515398315,4.709530201312334
1,2300000.0,1.0,1.0,75.0,0,1,installment,2025,0,126,30666.666666666668,2.0,14.648420115681892,4.330733340286331
6,5010000.0,4.0,3.0,168.0,0,Ground,installment,2025,1,126,29821.428571428572,7.0,15.426946672661826,5.1298987149230735
1,4700000.0,3.0,2.0,125.0,0,Ground,installment,2025,1,126,37600.0,5.0,15.363073279446223,4.836281906951478
4,2300000.0,3.0,3.0,710.0,1,Unknown,cash or installment,within_6_months,1,126,3239.43661971831,6.0,14.648420115681892,6.566672429803241
6,4100000.0,4.0,4.0,156.0,1,Ground,cash or installment,within_6_months,1,126,26282.05128205128,8.0,15.226497775576945,5.056245805348308
1,820000.0,3.0,2.0,120.0,1,Ground,unknown payment,unknown,4,13,6833.333333333333,5.0,13.617060838751888,4.795790545596741
1,2265000.0,2.0,2.0,105.0,1,Unknown,cash or installment,ready_to_move,1,119,21571.428571428572,4.0,14.633085758400277,4.663439094112067
1,3037000.0,2.0,2.0,115.0,1,1,cash or installment,within_6_months,1,126,26408.695652173912,4.0,14.92638107330014,4.7535901911063645
1,1808400.0,2.0,2.0,60.0,0,1,cash or installment,2025,1,18,30140.0,4.0,14.40795358737744,4.110873864173311
1,2174000.0,2.0,2.0,72.0,1,Unknown,unknown payment,ready_to_move,1,119,30194.444444444445,4.0,14.592079806644787,4.290459441148391
6,500000.0,4.0,3.0,170.0,1,Unknown,cash or installment,unknown,3,126,2941.176470588235,7.0,13.122365377402328,5.14166355650266
1,1050000.0,2.0,1.0,87.0,0,2,cash or installment,ready_to_move,1,13,12068.965517241379,3.0,13.864301674514206,4.477336814478207
1,1135000.0,2.0,2.0,92.0,0,1,cash or installment,2024,1,126,12336.95652173913,4.0,13.942144089954521,4.532599493153256
6,670000.0,3.0,2.0,180.0,1,Ground,cash or installment,unknown,4,126,3722.222222222222,5.0,13.415034483903348,5.198497031265826
1,2700000.0,3.0,2.0,122.0,1,Ground,cash or installment,unknown,1,126,22131.147540983606,5.0,14.80876270134486,4.812184355372417
1,1200000.0,2.0,1.0,80.0,2,2,cash,ready_to_move,1,126,15000.0,3.0,13.997832948091215,4.394449154672439
6,500000.0,4.0,2.0,170.0,0,Unknown,cash or installment,unknown,3,126,2941.176470588235,6.0,13.122365377402328,5.14166355650266
1,7000000.0,2.0,2.0,130.0,2,Ground,cash,ready_to_move,1,126,53846.153846153844,4.0,15.76142084987672,4.875197323201151
6,11500000.0,6.0,3.0,370.0,0,Ground,installment,2024,1,141,31081.08108108108,9.0,16.257857680289998,5.916202062607435
1,3400000.0,3.0,2.0,125.0,1,Ground,unknown payment,unknown,1,126,27200.0,5.0,15.039286283703994,4.836281906951478
1,2100000.0,2.0,1.0,92.0,0,1,cash or installment,unknown,1,126,22826.08695652174,3.0,14.557448378884015,4.532599493153256
1,9541130.0,2.0,2.0,133.0,1,4,cash,2023,4,126,71737.81954887218,4.0,16.07112258985668,4.897839799950911
1,1825000.0,2.0,2.0,95.0,1,2,unknown payment,unknown,1,13,19210.526315789473,4.0,14.417091092943783,4.564348191467836
1,2930000.0,2.0,1.0,124.0,1,1,cash or installment,unknown,1,126,23629.032258064515,3.0,14.89051332229012,4.8283137373023015
1,1390000.0,1.0,1.0,64.0,0,Ground,cash or installment,unknown,4,13,21718.75,2.0,14.144815024531075,4.174387269895637
1,1000000.0,3.0,2.0,215.0,1,3,cash or installment,unknown,1,126,4651.162790697675,5.0,13.815511557963774,5.375278407684165
1,6700000.0,3.0,2.0,137.0,1,2,cash,ready_to_move,4,126,48905.109489051094,5.0,15.717618233614914,4.927253685157205
1,1400000.0,2.0,2.0,73.0,0,2,cash or installment,2022,1,13,19178.08219178082,4.0,14.151983508870947,4.30406509320417
1,2850848.0,2.0,2.0,113.0,1,1,cash,ready_to_move,4,126,25228.743362831858,4.0,14.863127402619849,4.736198448394496
1,1860000.0,2.0,2.0,95.0,1,Unknown,installment,unknown,4,13,19578.947368421053,4.0,14.436087583323648,4.564348191467836
1,240000.0,3.0,2.0,125.0,1,Ground,unknown payment,unknown,1,126,1920.0,5.0,12.388398368982115,4.836281906951478
1,580000.0,2.0,2.0,146.0,0,10+,cash or installment,unknown,1,18,3972.6027397260273,4.0,13.270785106659046,4.990432586778736
1,5500000.0,4.0,4.0,317.0,0,2,cash,ready_to_move,1,126,17350.157728706625,8.0,15.520258832020865,5.762051382780177
1,2600000.0,2.0,2.0,95.0,0,2,cash or installment,2026,3,126,27368.42105263158,4.0,14.77102238760702,4.564348191467836
1,3500000.0,2.0,2.0,125.0,0,Ground,installment,2024,1,126,28000.0,4.0,15.068273812173887,4.836281906951478
1,4200000.0,3.0,2.0,145.0,0,1,cash or installment,unknown,1,126,28965.51724137931,5.0,15.250595321348806,4.983606621708336
1,9696840.0,2.0,2.0,127.0,1,Unknown,cash,ready_to_move,4,126,76353.07086614173,4.0,16.087310720328492,4.852030263919617
1,4000000.0,3.0,2.0,160.0,2,2,cash,ready_to_move,1,13,25000.0,5.0,15.201805169084134,5.081404364984463
1,2400000.0,2.0,2.0,173.0,2,2,cash or installment,within_6_months,1,126,13872.832369942196,4.0,14.690979711984754,5.159055299214529
3,1700000.0,2.0,1.0,110.0,0,Unknown,cash,ready_to_move,1,13,15454.545454545454,3.0,14.346139397261565,4.709530201312334
1,2000000.0,2.0,1.0,90.0,1,Ground,cash or installment,unknown,1,126,22222.222222222223,3.0,14.508658238524095,4.51085950651685
6,11667000.0,3.0,3.0,175.0,0,Ground,installment,2023,1,126,66668.57142857143,6.0,16.27227498751783,5.170483995038151
1,2500000.0,3.0,3.0,150.0,0,1,cash,ready_to_move,1,13,16666.666666666668,6.0,14.731801689838349,5.017279836814924
1,2185000.0,2.0,2.0,85.0,1,Ground,cash or installment,unknown,1,159,25705.882352941175,4.0,14.597126844177627,4.454347296253507
6,13837000.0,3.0,3.0,217.0,0,Ground,installment,unknown,1,126,63764.976958525345,6.0,16.442856793921518,5.384495062789089
6,520000.0,4.0,3.0,179.0,1,Ground,unknown payment,unknown,1,126,2905.027932960894,7.0,13.161586013632684,5.19295685089021
1,630000.0,2.0,2.0,138.0,0,1,installment,2023,1,126,4565.217391304348,4.0,13.353476685668044,4.9344739331306915
6,1470000.0,4.0,4.0,230.0,0,Unknown,installment,2024,1,126,6391.304347826087,8.0,14.200773639026796,5.442417710521793
1,810000.0,3.0,3.0,172.0,0,1,installment,2024,1,126,4709.302325581395,6.0,13.60479076121576,5.153291594497779
1,1780000.0,1.0,1.0,70.0,2,Ground,cash or installment,unknown,4,13,25428.571428571428,2.0,14.392124484065864,4.2626798770413155
1,2250000.0,2.0,2.0,100.0,0,1,cash or installment,unknown,4,13,22500.0,4.0,14.626441218624949,4.61512051684126
1,1100000.0,1.0,1.0,75.0,0,2,cash or installment,unknown,4,13,14666.666666666666,2.0,13.910821646859095,4.330733340286331
4,26111000.0,4.0,4.0,341.0,0,1,installment,2023,1,126,76571.84750733137,8.0,17.077867277742044,5.834810737062605
1,2000000.0,2.0,1.0,89.0,1,Ground,cash or installment,unknown,1,126,22471.91011235955,3.0,14.508658238524095,4.499809670330265
1,4150000.0,3.0,3.0,148.0,0,1,cash or installment,unknown,1,159,28040.54054054054,6.0,15.238619133170708,5.003946305945459
1,2200000.0,2.0,2.0,94.0,0,1,installment,2022,4,13,23404.255319148935,4.0,14.603968372873895,4.553876891600541
4,918000.0,3.0,2.0,280.0,0,Ground,unknown payment,unknown,1,126,3278.5714285714284,5.0,13.729953758926653,5.638354669333745
3,2900000.0,3.0,2.0,135.0,0,2,cash,ready_to_move,1,126,21481.48148148148,5.0,14.88022163978423,4.912654885736052
1,280000.0,3.0,2.0,92.0,0,Unknown,cash or installment,unknown,1,126,3043.478260869565,5.0,12.54254845357358,4.532599493153256
6,2580000.0,2.0,2.0,102.0,0,Unknown,cash or installment,unknown,4,13,25294.117647058825,4.0,14.763300344494624,4.634728988229636
1,2200000.0,3.0,2.0,135.0,0,1,cash,ready_to_move,1,126,16296.296296296296,5.0,14.603968372873895,4.912654885736052
1,3000000.0,3.0,2.0,110.0,0,1,cash or installment,within_6_months,1,126,27272.727272727272,5.0,14.914123179965662,4.709530201312334
1,2180000.0,2.0,2.0,95.0,0,3,cash or installment,unknown,4,13,22947.36842105263,4.0,14.594835893480763,4.564348191467836
7,5500000.0,4.0,4.0,225.0,0,Unknown,cash,ready_to_move,1,126,24444.444444444445,8.0,15.520258832020865,5.420534999272286
6,7200000.0,4.0,4.0,225.0,0,Unknown,cash or installment,2025,0,119,32000.0,8.0,15.789591722875162,5.420534999272286
1,6500000.0,3.0,3.0,151.0,1,Ground,cash or installment,unknown,4,18,43046.35761589404,6.0,15.687312888712007,5.0238805208462765
4,17000000.0,4.0,4.0,414.0,0,Unknown,cash or installment,unknown,4,18,41062.80193236715,8.0,16.648723960844016,6.028278520230698
1,3850000.0,3.0,3.0,180.0,0,1,installment,ready_to_move,1,126,21388.88888888889,6.0,15.163583966004193,5.198497031265826
1,630000.0,3.0,2.0,150.0,1,Unknown,cash or installment,unknown,1,13,4200.0,5.0,13.353476685668044,5.017279836814924
6,435000.0,3.0,3.0,145.0,0,Ground,installment,2025,1,126,3000.0,6.0,12.983103608918753,4.983606621708336
1,2772000.0,2.0,2.0,147.0,1,Ground,cash or installment,within_6_months,1,126,18857.14285714286,4.0,14.835080000042227,4.997212273764115
1,900000.0,2.0,2.0,80.0,2,6,cash,ready_to_move,1,126,11250.0,4.0,13.710151153416941,4.394449154672439
2,300000.0,3.0,2.0,130.0,1,Ground,cash or installment,unknown,1,126,2307.6923076923076,5.0,12.611541086966115,4.875197323201151
1,366000.0,3.0,2.0,122.0,0,2,cash or installment,unknown,1,126,3000.0,5.0,12.810391344620207,4.812184355372417
4,1250000.0,4.0,2.0,225.0,1,Unknown,unknown payment,unknown,4,126,5555.555555555556,6.0,14.038654909278163,5.420534999272286
1,3000000.0,3.0,3.0,110.0,0,1,cash or installment,within_6_months,1,126,27272.727272727272,6.0,14.914123179965662,4.709530201312334
7,890000.0,3.0,3.0,240.0,1,Unknown,unknown payment,unknown,1,126,3708.3333333333335,6.0,13.698977865303197,5.484796933490655
